GO,2021-10-06,21.540001,21.76,21.379999,21.620001,21.620001,840600
GO,2021-10-07,21.76,22.25,21.73,22.16,22.16,1708600
GO,2021-10-08,22.15,22.219999,21.74,21.76,21.76,954100
GO,2021-10-11,21.75,21.989,21.67,21.690001,21.690001,782100
GO,2021-10-12,21.690001,22.040001,21.549999,22.02,22.02,1055000
GO,2021-10-13,22.16,22.6,22.08,22.440001,22.440001,864700
GO,2021-10-14,22.540001,24.26,22.49,23.98,23.98,2419000
GO,2021-10-15,23.98,24.559999,23.49,23.57,23.57,1574900
GO,2021-10-18,23.5,23.5,23.040001,23.290001,23.290001,727700
GO,2021-10-19,23.4,23.43,22.950001,23.23,23.23,525700
GO,2021-10-20,23.309999,23.66,23.0,23.049999,23.049999,567300
GO,2021-10-21,23.049999,23.639999,23.049999,23.51,23.51,782800
GO,2021-10-22,23.43,23.674999,23.27,23.32,23.32,834500
GO,2021-10-25,23.360001,23.559999,22.9,23.01,23.01,727000
GO,2021-10-26,23.02,23.02,22.43,22.469999,22.469999,1001100
GO,2021-10-27,22.459999,22.5,21.355,21.559999,21.559999,1337200
GO,2021-10-28,21.57,22.0,21.33,21.84,21.84,1426200
GO,2021-10-29,22.08,22.5,21.84,22.190001,22.190001,1228100
GO,2021-11-01,22.17,23.299999,21.860001,23.27,23.27,1422200
GO,2021-11-02,23.18,23.49,22.52,22.85,22.85,726300
GO,2021-11-03,22.870001,24.059999,22.709999,23.549999,23.549999,1012600
GO,2021-11-04,23.459999,23.799999,22.98,23.040001,23.040001,1044400
GO,2021-11-05,23.120001,23.48,22.780001,23.32,23.32,1109600
GO,2021-11-08,23.370001,23.455,22.889999,22.93,22.93,1065400
GO,2021-11-09,22.91,23.360001,22.879999,23.16,23.16,1093500
GO,2021-11-10,24.35,26.59,24.35,26.0,26.0,2511600
GO,2021-11-11,25.0,26.525,24.879999,26.450001,26.450001,1754000
GO,2021-11-12,26.41,27.885,26.379999,27.76,27.76,1793200
GO,2021-11-15,27.219999,28.219999,27.219999,27.82,27.82,1497000
GO,2021-11-16,28.0,28.27,27.450001,28.209999,28.209999,1351300
GO,2021-11-17,28.209999,28.540001,27.25,27.6,27.6,1756900
GO,2021-11-18,27.530001,27.784,27.25,27.639999,27.639999,1426200
GO,2021-11-19,27.59,28.08,27.59,27.82,27.82,1042800
GO,2021-11-22,27.9,28.68,27.76,28.42,28.42,1126600
GO,2021-11-23,28.42,29.09,28.25,29.0,29.0,1881800
GO,2021-11-24,28.684999,29.17,28.295,28.950001,28.950001,717500
GO,2021-11-26,28.879999,29.290001,28.391001,28.52,28.52,451900
GO,2021-11-29,28.51,29.1,28.190001,28.92,28.92,1383500
GO,2021-11-30,26.955,29.129999,26.955,28.959999,28.959999,2425000
GO,2021-12-01,28.99,29.139999,27.610001,27.620001,27.620001,2606000
GO,2021-12-02,27.85,28.42,27.58,27.68,27.68,1196600
GO,2021-12-03,27.459999,27.74,27.07,27.1,27.1,1693000
GO,2021-12-06,27.1,28.18,27.01,27.969999,27.969999,709000
GO,2021-12-07,28.575001,28.575001,27.24,27.34,27.34,1173600
GO,2021-12-08,27.43,27.76,27.209999,27.59,27.59,782500
GO,2021-12-09,27.370001,27.865,27.299999,27.49,27.49,1272300
GO,2021-12-10,27.49,27.969999,27.35,27.85,27.85,522900
GO,2021-12-13,27.709999,28.360001,27.620001,28.16,28.16,677800
GO,2021-12-14,28.09,28.450001,28.030001,28.41,28.41,545000
GO,2021-12-15,28.49,28.690001,27.731001,28.459999,28.459999,653300
GO,2021-12-16,28.1,28.68,27.92,28.610001,28.610001,1321000
GO,2021-12-17,28.700001,29.08,28.34,28.790001,28.790001,2357300
GO,2021-12-20,28.440001,29.01,28.385,28.74,28.74,869700
GO,2021-12-21,28.83,28.945,28.200001,28.5,28.5,655600
GO,2021-12-22,28.549999,28.59,27.450001,27.879999,27.879999,485500
GO,2021-12-23,28.24,28.24,27.5,28.049999,28.049999,438100
GO,2021-12-27,28.049999,28.549999,27.75,28.4,28.4,1073200
GO,2021-12-28,28.299999,28.73,28.299999,28.59,28.59,1141500
GO,2021-12-29,28.639999,28.719999,28.25,28.35,28.35,394500
GO,2021-12-30,28.49,28.74,28.23,28.25,28.25,447300
GO,2021-12-31,28.43,28.540001,28.15,28.280001,28.280001,322300
GO,2022-01-03,28.379999,28.879999,28.110001,28.559999,28.559999,920500
GO,2022-01-04,28.51,28.709999,27.84,27.85,27.85,580400
GO,2022-01-05,27.92,28.325001,27.200001,27.309999,27.309999,1310400
GO,2022-01-06,27.540001,27.540001,26.790001,26.83,26.83,1116600
GO,2022-01-07,26.93,27.99,26.764999,27.9,27.9,1117600
GO,2022-01-10,27.870001,28.01,27.280001,27.92,27.92,988300
